names,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min
Đau Đầu,Pop/Ballad,0.708,0.721,8,-3.4930000000000003,0,0.047,0.0749,0.0,0.183,0.528,92.029,4.41305
I Don't Believe In You,Pop/Ballad,0.7020000000000001,0.675,5,-5.672000000000001,1,0.228,0.555,0.0,0.204,0.316,100.005,3.510466666666667
Lộn Xộn 2,Indie/Hip Hop,0.912,0.636,2,-7.157,1,0.358,0.816,2.2899999999999998e-05,0.109,0.48,91.012,3.6209333333333333
Mơ,Indie/Hip Hop,0.4,0.624,9,-10.513,1,0.33,0.6809999999999999,0.00033,0.0517,0.48700000000000004,84.41799999999999,3.76465
Nắng Ấm Xa Dần - Onionn Remix,Pop/Ballad,0.815,0.6409999999999999,9,-2.6689999999999996,1,0.0361,0.00907,3.01e-06,0.105,0.66,113.001,3.1681333333333335
Doa Hoa Hong (Queen),Pop/Ballad,0.68,0.9159999999999999,11,-3.761,0,0.0352,0.40700000000000003,0.0475,0.39899999999999997,0.452,131.754,4.008
Headlong Into Love,Pop/Ballad,0.769,0.78,6,-4.7010000000000005,1,0.0359,0.3,3.9e-05,0.13,0.774,120.00200000000001,3.85
Ghé Thăm,Indie/Hip Hop,0.8,0.409,8,-8.755,0,0.0606,0.5770000000000001,7.67e-06,0.107,0.129,97.976,5.512016666666667
Cảm ơn,Indie/Hip Hop,0.7609999999999999,0.8109999999999999,5,-4.305,0,0.182,0.7809999999999999,0.0,0.0986,0.435,86.993,3.5862
Film,Indie/Hip Hop,0.523,0.546,8,-7.85,1,0.0603,0.662,0.0,0.325,0.513,170.042,3.8117666666666667
Tram Dung Chan (Remix),Indie/Hip Hop,0.765,0.695,3,-5.734,0,0.0505,0.27,0.0,0.113,0.66,134.898,4.1926
Phát Điên,Indie/Hip Hop,0.784,0.594,5,-9.466000000000001,0,0.0896,0.1,0.0,0.153,0.675,109.99799999999999,4.3636333333333335
Aroma,Indie/Hip Hop,0.726,0.601,10,-8.044,0,0.0671,0.526,2.13e-06,0.105,0.47,123.05,3.5122
My Everything - Remix,Pop/Ballad,0.637,0.946,8,-3.7119999999999997,0,0.0948,0.0922,0.0367,0.687,0.785,140.056,4.343916666666667
Room 808,Indie/Hip Hop,0.8079999999999999,0.6459999999999999,0,-4.4430000000000005,0,0.256,0.6970000000000001,0.0,0.204,0.7509999999999999,139.871,3.3142833333333335
Hennessy,Indie/Hip Hop,0.522,0.762,2,-5.092,0,0.0471,0.243,6.78e-06,0.0983,0.223,75.01899999999999,4.033083333333333
OK,Indie/Hip Hop,0.735,0.7390000000000001,4,-6.354,0,0.0452,0.6809999999999999,0.037000000000000005,0.11199999999999999,0.38,120.04,2.566666666666667
Quên Anh Đi,Indie/Hip Hop,0.645,0.772,9,-5.644,1,0.0283,0.244,0.00512,0.0952,0.273,139.995,3.7714166666666666
Giữ Lấy Làm Gì,Pop/Ballad,0.6579999999999999,0.541,0,-6.395,1,0.0515,0.755,0.000273,0.302,0.43799999999999994,83.021,3.421683333333333
AI BIET,Indie/Hip Hop,0.653,0.35600000000000004,1,-9.972000000000001,1,0.3,0.534,0.00107,0.133,0.266,75.053,2.9604333333333335
Điên,Indie/Hip Hop,0.81,0.36700000000000005,7,-11.446,1,0.0406,0.799,0.6809999999999999,0.0576,0.86,100.009,3.36
Don't Go,Indie/Hip Hop,0.731,0.37200000000000005,9,-8.084,0,0.044000000000000004,0.615,0.0069299999999999995,0.124,0.316,90.0,3.288883333333333
Tu Phu,Pop/Ballad,0.32899999999999996,0.785,6,-4.68,0,0.0633,0.33799999999999997,0.000755,0.11199999999999999,0.228,125.32,4.40945
Thôi Miên,Pop/Ballad,0.6709999999999999,0.843,0,-6.1370000000000005,0,0.34600000000000003,0.106,2.22e-05,0.0774,0.5429999999999999,121.95,3.9344333333333332
Em Có Nghe,Indie/Hip Hop,0.875,0.45,7,-6.277,0,0.048,0.166,7.1e-06,0.11599999999999999,0.456,94.994,4.25215
Lời Yêu Ngây Dại,Indie/Hip Hop,0.8029999999999999,0.327,9,-7.73,1,0.183,0.0925,0.0,0.10300000000000001,0.5,182.053,4.663683333333333
Lonely Love,Pop/Ballad,0.599,0.402,8,-8.729,1,0.0303,0.65,0.0307,0.24,0.12300000000000001,148.07299999999998,3.5405333333333333
Anh 17,Pop/Ballad,0.826,0.804,5,-3.891,1,0.0582,0.419,0.0,0.135,0.9620000000000001,99.96,2.28
Yêu Không Nghỉ Phép,Pop/Ballad,0.6759999999999999,0.6679999999999999,7,-7.561,1,0.0497,0.20600000000000002,1.28e-06,0.419,0.585,94.90700000000001,4.6472
Như Ngày Đó,Indie/Hip Hop,0.688,0.573,0,-11.372,0,0.46799999999999997,0.35100000000000003,0.0,0.0993,0.5670000000000001,159.955,4.3951
When You Look at Me,Indie/Hip Hop,0.851,0.57,5,-6.955,0,0.0467,0.431,0.0,0.14,0.721,139.982,3.3715
Who,Indie/Hip Hop,0.675,0.589,9,-7.944,1,0.12300000000000001,0.659,0.0,0.0915,0.35200000000000004,87.991,4.056816666666666
Nothing Left,Indie/Hip Hop,0.838,0.491,3,-8.65,0,0.24,0.541,1.66e-05,0.111,0.573,140.012,3.2285666666666666
You Are My Crush (Remix),Pop/Ballad,0.715,0.804,1,-5.89,1,0.0362,0.498,1.23e-05,0.0883,0.893,140.024,3.5631
Một Cú Lừa (Đu Đưa Version),Pop/Ballad,0.6509999999999999,0.7090000000000001,2,-6.053,0,0.107,0.611,0.0249,0.115,0.325,114.988,3.739133333333333
Nghe,Pop/Ballad,0.652,0.389,10,-13.232999999999999,1,0.193,0.32299999999999995,5.91e-06,0.132,0.355,179.81099999999998,3.6666666666666665
Anh Ta Là Sao?,Pop/Ballad,0.537,0.617,9,-4.976,1,0.0769,0.45,0.0,0.10099999999999999,0.513,101.97,3.37255
mama boy,Pop/Ballad,0.6779999999999999,0.848,1,-4.147,1,0.0706,0.39899999999999997,0.00358,0.496,0.545,177.239,3.4071333333333333
Tình Đắng Như Ly Cà Phê,Indie/Hip Hop,0.747,0.0775,1,-20.601999999999997,1,0.0594,0.92,0.0,0.0817,0.695,116.00299999999999,3.5862
Love Me More,Indie/Hip Hop,0.758,0.883,6,-5.545,1,0.0806,0.295,1.9e-06,0.0732,0.677,130.0,3.5077
Tìm Đâu,Pop/Ballad,0.826,0.374,2,-12.311,1,0.0621,0.409,0.0,0.33299999999999996,0.905,101.948,3.020583333333333
Crush 2,Indie/Hip Hop,0.85,0.337,11,-8.912,1,0.124,0.9540000000000001,0.0,0.287,0.785,133.886,1.9931333333333334
Cho Không,Indie/Hip Hop,0.8440000000000001,0.578,6,-5.899,1,0.278,0.14800000000000002,1.99e-05,0.125,0.7170000000000001,111.01,3.3507833333333332
Loi Thinh Cau (I Pray),Indie/Hip Hop,0.777,0.45799999999999996,1,-14.294,0,0.11,0.294,3.41e-05,0.0999,0.183,96.749,4.37435
Bet On Me,Indie/Hip Hop,0.6459999999999999,0.401,1,-8.927,1,0.0384,0.0784,9.740000000000001e-05,0.184,0.316,128.003,3.7482333333333333
CÔNG (Dance Remix),Indie/Hip Hop,0.799,0.7140000000000001,0,-6.966,1,0.24600000000000002,0.0337,0.000608,0.0871,0.531,105.014,3.667316666666667
Đôi Mình Đi Bên Nhau,Indie/Hip Hop,0.7,0.742,11,-7.224,0,0.0304,0.0309,5.1e-05,0.155,0.479,130.006,4.7077
Giá Trị Của Em Nằm Đâu,Indie/Hip Hop,0.856,0.373,11,-8.665,0,0.11,0.54,0.0,0.152,0.5379999999999999,128.07,3.2192333333333334
Nếu Ngày Mai Không Đến,Indie/Hip Hop,0.625,0.665,11,-8.709,1,0.0336,0.0034200000000000003,3.4399999999999996e-05,0.0804,0.192,124.007,5.516133333333333
Cô Gái Bàn Bên,Indie/Hip Hop,0.6829999999999999,0.541,10,-7.987,1,0.29100000000000004,0.858,0.0,0.0888,0.423,120.135,3.3019833333333333
Một Thời Để Nhớ,Indie/Hip Hop,0.7659999999999999,0.45799999999999996,7,-9.961,1,0.0965,0.45299999999999996,1.09e-05,0.39399999999999996,0.601,94.976,3.900533333333333
Buông Bàn Tay Thật Nhanh,Indie/Hip Hop,0.8320000000000001,0.478,7,-8.019,0,0.0957,0.677,0.0,0.17800000000000002,0.0762,130.071,4.061533333333333
"EmmE (Em, Tôi)",Indie/Hip Hop,0.75,0.73,1,-7.442,0,0.135,0.565,0.0,0.078,0.353,92.006,4.033066666666667
Liên Quan Gì Nhau,Indie/Hip Hop,0.778,0.583,9,-6.164,0,0.0335,0.49700000000000005,1.6899999999999997e-05,0.11800000000000001,0.55,110.031,3.2727333333333335
Cần Gì Hơn - Dsmall Remix,Pop/Ballad,0.551,0.84,11,-3.033,1,0.0722,0.446,0.0,0.172,0.485,99.68700000000001,3.05
Đi Về Đâu,Pop/Ballad,0.6,0.7929999999999999,10,-5.584,0,0.132,0.435,2.89e-06,0.14300000000000002,0.581,167.942,3.7083333333333335
Rapcoustic 5,Indie/Hip Hop,0.6409999999999999,0.536,0,-6.63,1,0.32299999999999995,0.8320000000000001,0.0,0.147,0.613,143.863,9.119233333333334
Phiêu Bồng,Indie/Hip Hop,0.68,0.42200000000000004,3,-10.637,0,0.0367,0.546,2.27e-05,0.0906,0.6709999999999999,134.02,3.26005
1-800-LOVE,Indie/Hip Hop,0.8290000000000001,0.722,2,-5.352,1,0.106,0.212,1.26e-06,0.0637,0.653,80.014,4.429166666666666
CLME,Indie/Hip Hop,0.7559999999999999,0.745,0,-7.122000000000001,0,0.0764,0.354,2.7899999999999997e-05,0.0991,0.608,127.99700000000001,4.0
Hold You Down,Indie/Hip Hop,0.816,0.596,5,-9.152999999999999,1,0.0631,0.478,5.8399999999999997e-05,0.132,0.325,130.012,3.50825
2 5,Indie/Hip Hop,0.802,0.39299999999999996,11,-13.217,1,0.0536,0.7829999999999999,0.011000000000000001,0.11599999999999999,0.42200000000000004,114.986,4.2
Better Day,Indie/Hip Hop,0.89,0.43,0,-12.572000000000001,1,0.168,0.591,0.44299999999999995,0.0961,0.74,79.998,3.13725
Sau Lưng Anh Sẽ Là,Pop/Ballad,0.68,0.821,8,-9.238999999999999,0,0.0614,0.313,0.0,0.14,0.8490000000000001,159.984,4.56495
Bật Nhạc Lên,Indie/Hip Hop,0.7290000000000001,0.618,2,-7.546,1,0.316,0.43200000000000005,2.65e-05,0.268,0.345,89.234,3.3333333333333335
L.O.V.E,Pop/Ballad,0.8059999999999999,0.733,0,-6.9079999999999995,1,0.105,0.14,0.0,0.102,0.595,128.043,4.165766666666666
Yeu Em Dai Kho,Pop/Ballad,0.7120000000000001,0.78,11,-4.105,0,0.0376,0.33399999999999996,0.0,0.12300000000000001,0.247,89.999,4.5
Đập Vỡ Tim Anh Cho Rồi,Pop/Ballad,0.812,0.495,8,-9.967,1,0.0452,0.0432,1.13e-06,0.22,0.5920000000000001,113.01899999999999,3.0916
Dấu Mưa Remix,Pop/Ballad,0.682,0.7120000000000001,0,-6.51,1,0.0281,0.111,4.35e-06,0.179,0.262,119.98299999999999,4.000883333333333
10 Ngàn Năm,Indie/Hip Hop,0.67,0.685,0,-11.945,1,0.128,0.948,0.085,0.131,0.439,124.015,3.9855
Không Phải Em Thì Không Ai Khác (#KPETKAK),Indie/Hip Hop,0.5429999999999999,0.483,1,-10.258,0,0.107,0.637,0.113,0.10099999999999999,0.115,129.411,4.1062
Em Chưa Giấu Anh Điều Gì,Indie/Hip Hop,0.8190000000000001,0.47600000000000003,10,-13.841,1,0.0567,0.147,3.67e-06,0.134,0.355,105.01100000000001,4.152383333333334
SINH NHAT,Indie/Hip Hop,0.914,0.618,11,-7.099,1,0.154,0.502,0.0,0.115,0.767,90.036,3.4222166666666665
Lý Do Nào Để Quay Lại Với Nhau,Indie/Hip Hop,0.732,0.444,2,-12.362,1,0.0401,0.439,0.0113,0.213,0.125,136.001,1.9333333333333333
Anxiety Luôn Ở Trong Đầu Anh,Indie/Hip Hop,0.622,0.33299999999999996,4,-13.014000000000001,1,0.221,0.818,0.366,0.111,0.0653,183.551,2.074666666666667
Thuong Thuong Vay Thoi,Indie/Hip Hop,0.6409999999999999,0.634,5,-9.869,1,0.18100000000000002,0.0111,0.0,0.0779,0.593,168.08599999999998,4.058816666666667
Treasure,Indie/Hip Hop,0.5770000000000001,0.46299999999999997,9,-12.335,1,0.102,0.1,0.0050799999999999994,0.0982,0.498,180.055,3.8500666666666667
Vẽ Khói,Indie/Hip Hop,0.857,0.8540000000000001,3,-4.85,0,0.14,0.0873,1.8e-05,0.0275,0.9620000000000001,119.976,3.6279166666666667
Blue Tequila,Indie/Hip Hop,0.34,0.255,11,-13.713,1,0.0611,0.882,6.38e-05,0.161,0.46,67.905,3.377083333333333
Chạy (feat. Gducky & Tez),Indie/Hip Hop,0.7490000000000001,0.882,9,-3.412,1,0.136,0.131,0.0,0.105,0.215,124.96600000000001,3.712
"M.A.Y (feat. RPT MCK, Duy Andy & Yuno Bigboi)",Indie/Hip Hop,0.867,0.883,11,-2.6830000000000003,0,0.335,0.12300000000000001,0.0,0.57,0.233,109.98,2.872733333333333
Lý Cây Bông - Rap version,Indie/Hip Hop,0.626,0.905,8,-3.738,1,0.0606,0.48100000000000004,0.0,0.11199999999999999,0.542,158.058,4.050883333333333
Bài Hát Cuối,Indie/Hip Hop,0.752,0.557,4,-7.5,1,0.0341,0.498,0.0,0.302,0.5529999999999999,118.984,3.6654166666666668
I Wanna Be With You,Indie/Hip Hop,0.763,0.71,11,-8.301,0,0.0685,0.126,0.0,0.188,0.418,112.241,3.306233333333333
Love 1216,Pop/Ballad,0.904,0.25,8,-12.833,1,0.0688,0.62,0.0,0.341,0.395,99.913,2.7518833333333332
Vì Em Quá Cô Đơn,Pop/Ballad,0.8109999999999999,0.826,9,-4.718,0,0.0401,0.184,0.00168,0.0609,0.799,135.00799999999998,3.0814833333333334
Lai Xe Mot Minh (feat. Linh Cao),Indie/Hip Hop,0.737,0.6409999999999999,2,-6.398,0,0.11699999999999999,0.7190000000000001,0.0,0.0785,0.32799999999999996,85.976,3.7697333333333334
Đừng Gọi Anh Là Idol,Indie/Hip Hop,0.716,0.545,2,-10.319,0,0.275,0.732,0.0,0.0492,0.568,89.95299999999999,4.355783333333333
Dĩ Vãng Nhạt Nhòa - Remake,Pop/Ballad,0.7809999999999999,0.40299999999999997,1,-9.687000000000001,0,0.0717,0.40299999999999997,0.0,0.174,0.434,99.95,3.6556
3 1 0 7,Indie/Hip Hop,0.7929999999999999,0.46299999999999997,11,-7.654,1,0.0589,0.846,4.15e-06,0.184,0.47600000000000003,123.944,3.8709666666666664
Lenlala,Indie/Hip Hop,0.6579999999999999,0.364,11,-11.671,1,0.07,0.94,0.488,0.091,0.275,84.944,2.3058833333333335
Crush 2 - Double Noize Remix,Indie/Hip Hop,0.868,0.7390000000000001,4,-5.002,1,0.0428,0.505,0.00011200000000000001,0.0994,0.635,134.033,1.7001333333333333
Crush 2 (C.A.O Remix),Indie/Hip Hop,0.778,0.66,4,-6.039,1,0.0376,0.335,0.0016899999999999999,0.109,0.7090000000000001,140.06,2.971433333333333
Mai Mình Xa,Pop/Ballad,0.7020000000000001,0.177,11,-17.406,1,0.0516,0.807,0.0,0.109,0.54,87.083,3.1555833333333334
MOT NGUOI VI EM,Indie/Hip Hop,0.62,0.5429999999999999,1,-6.313,1,0.4,0.138,0.0,0.135,0.528,110.648,3.51065
Videocall,Pop/Ballad,0.797,0.92,1,-5.654,0,0.0875,0.0412,0.0,0.077,0.22,120.065,3.3985666666666665
Con Gái Rượu,Indie/Hip Hop,0.7879999999999999,0.605,10,-7.697,0,0.447,0.8140000000000001,2.37e-05,0.29600000000000004,0.486,84.124,4.1032
B.S.N.L 3,Indie/Hip Hop,0.937,0.53,11,-8.609,0,0.304,0.841,0.0,0.113,0.7120000000000001,130.124,3.6014166666666667
Vẫn Nhớ,Pop/Ballad,0.7290000000000001,0.494,7,-8.318,0,0.0284,0.675,2.08e-05,0.187,0.14300000000000002,95.04,3.1931
Em Không Tồn Tại,Pop/Ballad,0.664,0.603,9,-8.007,0,0.0333,0.609,2.34e-06,0.34600000000000003,0.168,112.977,4.330916666666667
CUA,Indie/Hip Hop,0.948,0.5379999999999999,0,-7.332999999999999,1,0.196,0.168,2.01e-05,0.13699999999999998,0.23,101.00200000000001,3.2245833333333334
CHƠI,Indie/Hip Hop,0.9329999999999999,0.631,2,-5.5489999999999995,1,0.158,0.0755,0.0,0.141,0.326,102.98200000000001,3.019416666666667
Phải Là Yêu,Indie/Hip Hop,0.917,0.7709999999999999,2,-6.087000000000001,0,0.0718,0.34299999999999997,0.0,0.185,0.965,100.01,3.736666666666667
GERDNANG FREESTYLE 2,Indie/Hip Hop,0.878,0.488,11,-9.126,1,0.33399999999999996,0.0108,0.000297,0.111,0.436,150.02200000000002,3.1633333333333336
Rocket,Indie/Hip Hop,0.93,0.7879999999999999,0,-7.647,1,0.33799999999999997,0.17300000000000001,0.000286,0.12300000000000001,0.272,140.036,3.4541666666666666
Hướng Dương,Indie/Hip Hop,0.777,0.47,1,-9.642000000000001,0,0.0278,0.9159999999999999,0.166,0.125,0.419,107.97200000000001,2.9722166666666667
Yeu Don Phuong,Pop/Ballad,0.716,0.74,2,-4.127,1,0.0318,0.254,9.95e-06,0.11199999999999999,0.43799999999999994,150.006,4.48
Sirimiri201,Indie/Hip Hop,0.851,0.419,10,-10.085,0,0.1,0.0418,0.0281,0.10099999999999999,0.47,147.987,3.59825
Falling Down,Indie/Hip Hop,0.77,0.522,10,-11.231,0,0.0826,0.322,0.0338,0.12,0.139,99.001,3.1111166666666668
Mười Giờ Bốn Lăm,Indie/Hip Hop,0.9279999999999999,0.444,8,-14.432,1,0.23,0.318,2.46e-05,0.0859,0.716,93.99,2.346233333333333
Nguyên Team Đi Vào Hết,Indie/Hip Hop,0.927,0.8690000000000001,11,-5.994,0,0.0687,0.0537,0.0,0.121,0.6729999999999999,130.005,3.096
Túy Họa,Pop/Ballad,0.743,0.7390000000000001,5,-5.718,0,0.0275,0.41100000000000003,0.00715,0.0538,0.866,99.977,4.28
Bông Hoa Chẳng Thuộc Về Ta - Wind Remix,Indie/Hip Hop,0.728,0.608,4,-6.71,1,0.0571,0.408,0.00156,0.08,0.5870000000000001,129.996,3.2641833333333334
Mê Ly,Indie/Hip Hop,0.768,0.857,5,-5.624,0,0.0391,0.155,0.0043100000000000005,0.0828,0.6920000000000001,110.02600000000001,3.2727333333333335
Về Đội Của Anh,Indie/Hip Hop,0.873,0.843,1,-2.5639999999999996,0,0.11900000000000001,0.207,0.0061200000000000004,0.0611,0.596,123.072,4.0008
Tối Thứ 7,Indie/Hip Hop,0.774,0.546,2,-7.978,1,0.0665,0.615,0.0,0.45399999999999996,0.526,92.99700000000001,3.8333333333333335
Gọi Tên Em Đi,Indie/Hip Hop,0.6609999999999999,0.344,3,-14.113,0,0.078,0.863,4.5799999999999995e-05,0.0958,0.35600000000000004,61.0,1.5755833333333333
Nhìn Anh Đi,Indie/Hip Hop,0.71,0.536,8,-9.307,1,0.0327,0.715,0.10800000000000001,0.102,0.568,109.98,3.8542833333333335
Instagram,Indie/Hip Hop,0.782,0.603,0,-9.574,0,0.132,0.835,0.0,0.109,0.43200000000000005,90.98700000000001,3.63815
Falling Again,Indie/Hip Hop,0.8240000000000001,0.281,0,-17.445999999999998,0,0.0742,0.941,0.19899999999999998,0.158,0.218,119.95200000000001,2.5009
I Don't Trust Nobody,Indie/Hip Hop,0.556,0.638,0,-10.357999999999999,1,0.7120000000000001,0.775,9.83e-06,0.39799999999999996,0.614,209.903,1.4841833333333334
Her,Indie/Hip Hop,0.494,0.23800000000000002,0,-15.977,1,0.0815,0.884,0.017,0.14800000000000002,0.133,135.899,1.41135
Raindrop,Indie/Hip Hop,0.895,0.5539999999999999,11,-12.272,0,0.0674,0.662,0.0141,0.205,0.77,126.037,5.2506
Anh Là Người Xấu,Indie/Hip Hop,0.8059999999999999,0.71,5,-8.892999999999999,0,0.0825,0.469,0.0,0.12300000000000001,0.779,114.965,3.4304
She Said,Indie/Hip Hop,0.845,0.601,1,-7.3,1,0.061,0.0707,0.0,0.0966,0.5660000000000001,121.994,3.4864
Cigarette,Indie/Hip Hop,0.513,0.244,3,-18.151,0,0.29100000000000004,0.9620000000000001,0.0018100000000000002,0.12,0.37200000000000005,82.51100000000001,2.7152
Không Ai Như Anh Đâu,Indie/Hip Hop,0.723,0.86,8,-6.303999999999999,0,0.0416,0.109,9.54e-05,0.0896,0.8440000000000001,102.999,2.71845
Alone,Indie/Hip Hop,0.78,0.73,0,-6.343,1,0.125,0.0152,0.0,0.105,0.621,130.925,4.039366666666667
Người Ấy Là Ai (feat. 16 Typh),Indie/Hip Hop,0.86,0.713,3,-4.3,1,0.154,0.107,0.0,0.287,0.595,125.14,3.392
Malibu,Indie/Hip Hop,0.7929999999999999,0.28,1,-17.039,1,0.0818,0.767,6.89e-06,0.10400000000000001,0.0506,99.995,2.9078666666666666
Pray,Indie/Hip Hop,0.932,0.878,11,-6.274,1,0.141,0.0495,0.0,0.0887,0.925,135.00799999999998,2.8740666666666668
If You Said So,Indie/Hip Hop,0.414,0.589,8,-9.479,1,0.0971,0.172,0.0,0.105,0.0739,88.632,2.60505
Loop,Indie/Hip Hop,0.715,0.408,9,-9.495,1,0.0345,0.536,0.0,0.0975,0.23,90.509,4.1534
Left Alone,Indie/Hip Hop,0.591,0.534,5,-12.597000000000001,1,0.467,0.7759999999999999,3.98e-05,0.685,0.45299999999999996,140.17600000000002,2.466666666666667
Hành Tinh Ánh Sáng,Pop/Ballad,0.754,0.41100000000000003,1,-9.417,1,0.0447,0.705,2.2800000000000002e-05,0.0787,0.495,132.001,3.8
Kén Cá Chọn Anh,Pop/Ballad,0.795,0.574,4,-7.832999999999999,0,0.0857,0.415,3.9e-05,0.379,0.597,126.02799999999999,3.3730166666666666
OK Anh Đúng (Chapter 2),Pop/Ballad,0.7,0.7170000000000001,4,-5.084,0,0.0382,0.0798,1.07e-06,0.126,0.521,94.992,3.28585
Về Với Em Đi,Pop/Ballad,0.8420000000000001,0.457,9,-6.407,0,0.0694,0.327,9.96e-05,0.0976,0.5479999999999999,114.023,3.7611333333333334
Ve Voi Em Di - Remix,Pop/Ballad,0.7859999999999999,0.752,9,-3.3339999999999996,0,0.0754,0.127,3.4e-05,0.10300000000000001,0.611,128.082,2.84375
Về Với Em Đi - DuckV Remix,Pop/Ballad,0.747,0.731,9,-6.544,0,0.0637,0.242,0.0309,0.297,0.519,126.085,3.1597166666666667
Nhà Bao Việc (feat. R.Tee),Indie/Hip Hop,0.708,0.754,6,-3.905,1,0.382,0.0671,0.0,0.42200000000000004,0.6779999999999999,200.158,3.3742
OK Anh Đúng,Pop/Ballad,0.716,0.706,0,-3.938,1,0.0304,0.15,1.31e-06,0.0793,0.19899999999999998,95.039,3.8105333333333333
Tát Nước Đầu Đình,Indie/Hip Hop,0.6609999999999999,0.7390000000000001,7,-5.893,1,0.0295,0.444,0.0,0.307,0.79,119.11399999999999,4.050083333333333
Thôi hẹn em,Indie/Hip Hop,0.6890000000000001,0.371,11,-11.655999999999999,1,0.048,0.77,0.0044399999999999995,0.0948,0.47100000000000003,160.05700000000002,3.8509166666666665
Trò Chơi,Pop/Ballad,0.743,0.7240000000000001,9,-6.11,0,0.0371,0.125,1.62e-05,0.268,0.18,117.98299999999999,3.2711833333333336
Em Là Châu Báu,Indie/Hip Hop,0.888,0.863,2,-4.58,0,0.0841,0.0639,2.06e-06,0.0803,0.8740000000000001,126.991,2.86615
Rebound - Gotez Remix,Indie/Hip Hop,0.615,0.625,10,-5.081,0,0.0435,0.009890000000000001,0.000138,0.136,0.373,128.043,4.0625
Vứt Zác,Indie/Hip Hop,0.7829999999999999,0.735,8,-6.28,1,0.0406,0.24,0.0804,0.42,0.25,102.96799999999999,3.1456333333333335
Love Pain,Indie/Hip Hop,0.8540000000000001,0.495,7,-7.351,0,0.0617,0.742,0.000359,0.127,0.593,132.047,2.5158666666666667
Berlin,Indie/Hip Hop,0.838,0.494,1,-7.51,0,0.142,0.78,2.9100000000000003e-05,0.12300000000000001,0.636,127.945,2.3162166666666666
ToGetHer,Indie/Hip Hop,0.784,0.7190000000000001,6,-5.067,0,0.19,0.0522,0.0,0.139,0.722,100.038,2.48
bồ em,Indie/Hip Hop,0.946,0.377,2,-11.775,1,0.0783,0.163,0.000669,0.084,0.747,99.04700000000001,3.27525
BLACKJACK,Pop/Ballad,0.807,0.852,4,-4.248,0,0.198,0.106,0.0,0.518,0.813,133.015,3.2790333333333335
Khi Tinh Yeu Du Lon (feat. Rtee),Pop/Ballad,0.833,0.532,2,-7.872000000000001,1,0.0811,0.647,5.2300000000000004e-05,0.0845,0.574,99.99,4.388716666666666
Không Cần Thêm Một Ai Nữa,Pop/Ballad,0.649,0.76,11,-6.341,1,0.0519,0.129,0.0,0.115,0.669,74.994,4.206583333333334
Chuyen Chang Co Don,Pop/Ballad,0.799,0.807,8,-5.362,1,0.0446,0.16399999999999998,0.0148,0.11699999999999999,0.593,124.984,3.76
Vụt Tan,Pop/Ballad,0.721,0.7140000000000001,9,-6.662999999999999,0,0.0345,0.49,1.6e-06,0.154,0.462,122.016,3.2776833333333335
TA LÀ (feat. Clean Bandit),Indie/Hip Hop,0.589,0.8190000000000001,8,-4.696000000000001,1,0.113,0.345,1.4099999999999999e-05,0.0703,0.41,190.166,3.6948666666666665
Dân Chơi Xóm (feat. RPT MCK & JustaTee),Indie/Hip Hop,0.848,0.8240000000000001,4,-3.426,0,0.209,0.125,0.0,0.0879,0.816,96.977,2.5567
Chim Sẻ Và Dâu Tây (feat. Dế Choắt & Wowy),Indie/Hip Hop,0.828,0.8059999999999999,6,-4.151,0,0.14400000000000002,0.023,1.36e-06,0.0881,0.537,94.986,3.46315
Tèn Tèn Girls! (feat. Tlinh & Suboi),Indie/Hip Hop,0.7859999999999999,0.782,0,-6.067,0,0.0623,0.218,0.0,0.0996,0.813,145.043,3.16435
Anh Chồng Quốc Dân Của Em (feat. Lăng LD & Rhymastic),Indie/Hip Hop,0.8109999999999999,0.9209999999999999,1,-1.465,1,0.221,0.20800000000000002,0.0,0.629,0.419,108.015,3.1111166666666668
Tháng Năm,Pop/Ballad,0.67,0.618,9,-5.4670000000000005,0,0.0377,0.128,0.0,0.0534,0.251,147.015,3.7559666666666667
Em Đâu Cần,Indie/Hip Hop,0.617,0.691,0,-4.599,0,0.0412,0.512,0.0,0.147,0.44799999999999995,149.931,3.2624333333333335
Em Vẫn Muốn Chơi,Indie/Hip Hop,0.7070000000000001,0.578,2,-8.147,0,0.0302,0.10099999999999999,0.0,0.139,0.526,128.085,4.0899
Missed Call,Indie/Hip Hop,0.9620000000000001,0.455,5,-6.356,1,0.0623,0.40299999999999997,1.81e-06,0.0888,0.375,126.99600000000001,2.83465
All-Time BAE,Indie/Hip Hop,0.789,0.479,6,-5.659,0,0.0521,0.7290000000000001,0.000144,0.124,0.18600000000000003,114.958,3.09565
Control (feat. Lu & itsnk),Indie/Hip Hop,0.748,0.419,9,-12.775,1,0.0442,0.42,0.617,0.48200000000000004,0.738,124.016,2.9032333333333336
Nói Thương Nhau Thì Đừng Làm Trái Tim Em Đau,Pop/Ballad,0.73,0.647,0,-6.245,0,0.0659,0.6559999999999999,4.26e-05,0.32799999999999996,0.28800000000000003,111.917,4.6573166666666665
Đưa Em Đi Khắp Thế Gian,Pop/Ballad,0.755,0.613,2,-7.172999999999999,1,0.0305,0.594,0.0,0.33799999999999997,0.45399999999999996,125.994,4.571433333333333
Rằng Em Mãi Ở Bên,Pop/Ballad,0.755,0.578,9,-6.21,0,0.033,0.514,0.0,0.0262,0.5479999999999999,116.97200000000001,3.711116666666667
